year,gwb_code,gm_naam,recs,a_woning,a_hh,p_leegsw,g_wozbag,p_koopw,p_huurw,p_wcorpw,p_ov_hw,ste_mvs,bev_dich,a_inw
2022,GM0498,Drechterland,Gemeente,8456,8384,2,337000,74,26,20,6,4,339,19983
2022,GM0501,Brielle,Gemeente,8230,7972,6,306000,66,34,23,11,4,643,17704
2022,GM0502,Capelle aan den IJssel,Gemeente,31754,31556,4,270000,53,46,35,12,2,4751,67188
2022,GM0503,Delft,Gemeente,52130,59332,4,288000,37,63,43,19,1,4614,104572
2022,GM0505,Dordrecht,Gemeente,56247,55514,5,248000,58,42,28,14,1,1541,119537
2022,GM0512,Gorinchem,Gemeente,17545,17098,5,261000,49,51,38,13,2,2011,37632
2022,GM0513,Gouda,Gemeente,34065,34241,3,276000,56,44,29,15,1,4491,74095
2022,GM0518,'s-Gravenhage,Gemeente,267654,274660,7,311000,41,58,31,27,1,6712,553417
2022,GM0523,Hardinxveld-Giessendam,Gemeente,7522,7258,4,290000,66,34,28,6,4,1098,18511
2022,GM0530,Hellevoetsluis,Gemeente,18113,18256,3,271000,66,34,29,5,2,988,40574
2022,GM0531,Hendrik-Ido-Ambacht,Gemeente,12613,12387,2,336000,72,28,23,5,2,3108,31663
2022,GM0532,Stede Broec,Gemeente,9300,9367,2,294000,70,30,26,4,3,1515,21947
2022,GM0534,Hillegom,Gemeente,9990,10053,3,346000,67,33,24,9,2,1736,22312
2022,GM0537,Katwijk,Gemeente,27202,26921,3,364000,65,35,27,8,2,2662,66032
2022,GM0542,Krimpen aan den IJssel,Gemeente,12575,12388,2,316000,60,40,36,5,2,3833,29415
2022,GM0546,Leiden,Gemeente,61605,69237,4,344000,42,58,32,26,1,5724,125074
2022,GM0547,Leiderdorp,Gemeente,12525,12506,2,361000,64,36,25,11,1,2389,27464
2022,GM0553,Lisse,Gemeente,10430,10285,3,357000,64,36,27,9,2,1466,23015
2022,GM0556,Maassluis,Gemeente,15975,15356,6,266000,54,46,40,6,2,4044,34148
2022,GM0569,Nieuwkoop,Gemeente,11752,12100,3,378000,73,27,21,7,4,373,29304
2022,GM0575,Noordwijk,Gemeente,20584,20173,8,431000,63,36,21,16,3,760,44365
2022,GM0579,Oegstgeest,Gemeente,11074,11016,3,502000,72,28,16,12,2,3496,25499
2022,GM0589,Oudewater,Gemeente,4327,4313,3,368000,70,30,22,8,4,261,10159
2022,GM0590,Papendrecht,Gemeente,14550,14244,3,277000,65,35,29,6,2,3421,32208
2022,GM0597,Ridderkerk,Gemeente,21491,21169,3,285000,57,43,39,4,2,2006,47099
2022,GM0599,Rotterdam,Gemeente,319210,333055,6,275000,34,65,44,21,1,3001,655468
2022,GM0603,Rijswijk,Gemeente,27899,27574,4,302000,49,51,33,18,1,4078,56941
2022,GM0606,Schiedam,Gemeente,37749,38052,5,250000,49,51,31,20,1,4472,79644
2022,GM0610,Sliedrecht,Gemeente,11195,10771,4,256000,58,42,34,8,2,2016,25897
2022,GM0613,Albrandswaard,Gemeente,10622,10459,3,366000,69,31,25,5,3,1197,25934
2022,GM0614,Westvoorne,Gemeente,6997,6768,6,431000,73,27,6,21,4,281,14960
2022,GM0622,Vlaardingen,Gemeente,35790,35135,5,245000,47,53,42,10,1,3174,74143
2022,GM0626,Voorschoten,Gemeente,11539,11369,4,424000,64,36,22,14,2,2306,25627
2022,GM0627,Waddinxveen,Gemeente,13052,12962,3,319000,64,36,27,9,2,1129,31342
2022,GM0629,Wassenaar,Gemeente,12262,12072,7,663000,57,42,26,17,3,530,27115
2022,GM0632,Woerden,Gemeente,22544,22368,3,354000,66,34,23,11,3,597,52882
2022,GM0637,Zoetermeer,Gemeente,56668,56481,3,290000,55,45,35,10,1,3653,125767
2022,GM0638,Zoeterwoude,Gemeente,3936,3850,4,403000,72,28,17,12,4,440,9302
2022,GM0642,Zwijndrecht,Gemeente,20750,20344,3,256000,57,43,37,6,2,2206,44789
2022,GM0654,Borsele,Gemeente,9896,9648,4,264000,75,25,20,5,5,161,22847
2022,GM0664,Goes,Gemeente,18866,18267,5,266000,60,40,28,11,3,421,38950
2022,GM0668,West Maas en Waal,Gemeente,8454,8529,4,327000,71,28,20,9,5,258,19675
2022,GM0677,Hulst,Gemeente,13628,12785,7,246000,73,26,18,7,4,137,27533
2022,GM0678,Kapelle,Gemeente,5507,5409,4,291000,76,23,14,9,4,351,13020
2022,GM0687,Middelburg,Gemeente,24059,23428,5,231000,61,39,27,12,2,1017,49199
2022,GM0703,Reimerswaal,Gemeente,9370,9251,5,235000,70,30,22,8,4,225,22920
2022,GM0715,Terneuzen,Gemeente,27188,25995,7,208000,68,30,18,12,4,218,54501
2022,GM0716,Tholen,Gemeente,11188,10823,5,229000,72,28,22,6,5,180,26401
2022,GM0717,Veere,Gemeente,10999,9537,15,340000,79,20,10,10,5,164,21850
2022,GM0718,Vlissingen,Gemeente,23111,22634,6,199000,56,43,29,15,2,1297,44585
2022,GM0736,De Ronde Venen,Gemeente,18721,19457,4,440000,66,34,24,10,4,451,44955
2022,GM0737,Tytsjerksteradiel,Gemeente,14121,13708,3,248000,72,28,19,9,5,217,32282
2022,GM0743,Asten,Gemeente,7146,7332,3,364000,71,29,22,8,3,243,17068
2022,GM0744,Baarle-Nassau,Gemeente,2955,3070,7,361000,70,29,11,18,5,91,6931
2022,GM0748,Bergen op Zoom,Gemeente,31172,30746,5,270000,59,41,30,11,2,849,67894
2022,GM0753,Best,Gemeente,13199,13338,3,359000,71,29,20,9,3,903,30608
2022,GM0755,Boekel,Gemeente,4473,4335,4,344000,74,26,15,11,4,320,11030
2022,GM0757,Boxtel,Gemeente,14468,14774,3,324000,62,38,29,9,3,480,33129
2022,GM0758,Breda,Gemeente,85869,89183,3,336000,55,45,29,16,2,1469,184702
2022,GM0762,Deurne,Gemeente,14165,14019,3,340000,66,34,24,9,4,279,32606
2022,GM0765,Pekela,Gemeente,5795,5572,5,167000,64,36,25,12,4,249,12196
2022,GM0766,Dongen,Gemeente,11539,11413,3,305000,70,30,21,9,3,906,26483
2022,GM0770,Eersel,Gemeente,8616,8352,5,397000,74,26,16,10,4,240,19823
2022,GM0772,Eindhoven,Gemeente,116056,123763,4,314000,44,56,37,19,1,2708,238326
2022,GM0777,Etten-Leur,Gemeente,19252,19092,2,311000,64,36,27,9,2,799,44152
2022,GM0779,Geertruidenberg,Gemeente,9843,9689,4,292000,62,38,31,6,3,825,21944
2022,GM0784,Gilze en Rijen,Gemeente,11403,11262,3,314000,64,36,29,6,3,406,26557
