year,gwb_code,gm_naam,recs,a_woning,a_hh,p_leegsw,g_wozbag,p_koopw,p_huurw,p_wcorpw,p_ov_hw,ste_mvs,bev_dich,a_inw
2023,GM1735,Hof van Twente,Gemeente,15428,15220,4,345000,68,32,20,12,4,167,35455
2023,GM1740,Neder-Betuwe,Gemeente,9119,9595,3,355000,66,34,28,6,5,424,25448
2023,GM1742,Rijssen-Holten,Gemeente,15000,14573,3,352000,69,31,21,10,3,409,38493
2023,GM1771,Geldrop-Mierlo,Gemeente,18308,18264,3,378000,65,35,26,8,3,1304,40441
2023,GM1773,Olst-Wijhe,Gemeente,7980,7851,3,369000,70,30,22,8,5,164,18682
2023,GM1774,Dinkelland,Gemeente,11186,10628,7,379000,74,26,12,13,5,152,26743
2023,GM1783,Westland,Gemeente,47043,49327,3,424000,69,31,23,8,3,1423,114887
2023,GM1842,Midden-Delfland,Gemeente,8058,8009,3,469000,73,27,21,5,3,413,19472
2023,GM1859,Berkelland,Gemeente,19840,19140,4,355000,68,32,24,8,4,171,44022
2023,GM1876,Bronckhorst,Gemeente,16373,15695,4,417000,71,29,18,11,5,128,36277
2023,GM1883,Sittard-Geleen,Gemeente,47011,45761,5,252000,58,41,28,13,2,1173,92234
2023,GM1884,Kaag en Braassem,Gemeente,12378,12377,4,446000,65,34,27,7,4,453,28573
2023,GM1891,Dantumadiel,Gemeente,8263,8016,2,289000,63,37,32,5,5,227,19194
2023,GM1892,Zuidplas,Gemeente,19033,19029,3,413000,68,32,26,6,3,811,46981
2023,GM1894,Peel en Maas,Gemeente,18921,19647,3,354000,73,27,20,7,4,284,45276
2023,GM1895,Oldambt,Gemeente,18973,18756,5,253000,63,36,26,10,4,172,39044
2023,GM1896,Zwartewaterland,Gemeente,9196,8929,4,298000,72,28,20,8,4,284,23368
2023,GM1900,Súdwest-Fryslân,Gemeente,42865,40938,5,288000,65,35,26,9,4,174,90883
2023,GM1901,Bodegraven-Reeuwijk,Gemeente,15074,15106,4,434000,72,28,20,9,3,482,36308
2023,GM1903,Eijsden-Margraten,Gemeente,11488,11348,5,377000,77,23,10,13,5,335,25991
2023,GM1904,Stichtse Vecht,Gemeente,28901,29022,5,454000,65,35,22,13,3,685,65771
2023,GM1911,Hollands Kroon,Gemeente,21452,21687,4,331000,71,29,22,7,5,138,49431
2023,GM1916,Leidschendam-Voorburg,Gemeente,37690,37558,4,379000,58,42,25,17,1,2384,77753
2023,GM1924,Goeree-Overflakkee,Gemeente,22564,22015,5,347000,65,35,28,6,4,197,51590
2023,GM1926,Pijnacker-Nootdorp,Gemeente,22451,22680,2,481000,72,28,19,9,2,1564,57672
2023,GM1930,Nissewaard,Gemeente,40034,39354,4,279000,59,41,37,5,2,1184,86833
2023,GM1931,Krimpenerwaard,Gemeente,24450,24446,4,386000,67,33,26,7,4,389,57700
2023,GM1940,De Fryske Marren,Gemeente,23593,22579,6,323000,70,30,23,7,4,148,51992
2023,GM1942,Gooise Meren,Gemeente,27590,27106,5,558000,64,36,21,15,2,1457,60359
2023,GM1945,Berg en Dal,Gemeente,16082,16212,4,348000,61,38,28,10,4,410,35420
2023,GM1948,Meierijstad,Gemeente,35758,36151,3,404000,69,31,21,10,3,455,83715
2023,GM1949,Waadhoeke,Gemeente,21476,20723,4,242000,68,32,24,8,5,164,46718
2023,GM1950,Westerwolde,Gemeente,11996,11346,7,268000,68,32,22,10,5,96,26537
2023,GM1952,Midden-Groningen,Gemeente,28587,28541,4,239000,62,38,29,9,4,221,61554
2023,GM1954,Beekdaelen,Gemeente,16765,16394,5,303000,73,27,18,9,4,459,35966
2023,GM1955,Montferland,Gemeente,16226,16208,3,282000,66,33,23,10,4,349,36882
2023,GM1959,Altena,Gemeente,23200,23447,4,376000,69,31,24,7,4,289,57726
2023,GM1960,West Betuwe,Gemeente,21447,21409,4,412000,72,27,21,7,5,244,52720
2023,GM1961,Vijfheerenlanden,Gemeente,25013,24718,3,379000,63,37,30,7,4,411,60052
2023,GM1963,Hoeksche Waard,Gemeente,39026,38475,3,360000,71,29,24,5,4,334,89760
2023,GM1966,Het Hogeland,Gemeente,22813,21793,5,251000,67,33,25,8,5,101,48298
2023,GM1969,Westerkwartier,Gemeente,27914,27291,3,304000,72,28,20,8,5,179,64946
2023,GM1970,Noardeast-Fryslân,Gemeente,20965,20007,5,270000,67,33,24,9,5,121,45812
2023,GM1978,Molenlanden,Gemeente,17852,17482,4,388000,69,31,25,6,5,249,45158
2023,GM1979,Eemsdelta,Gemeente,23587,21331,10,213000,57,43,31,12,4,169,45394
2023,GM1980,Dijk en Waard,Gemeente,37459,37390,2,366000,71,29,20,9,3,1438,88985
2023,GM1982,Land van Cuijk,Gemeente,39868,39409,3,346000,68,31,22,9,4,268,91423
2023,GM1991,Maashorst,Gemeente,26012,25904,3,384000,65,35,25,10,3,429,58934
2023,GM1992,Voorne aan Zee,Gemeente,33488,33443,4,368000,67,33,22,10,3,607,73945
