year,gwb_code,gm_naam,recs,a_woning,a_hh,p_leegsw,g_wozbag,p_koopw,p_huurw,p_wcorpw,p_ov_hw,ste_mvs,bev_dich,a_inw
2020,GM1701,Westerveld,Gemeente,8529,8728,5,287000,74,26,18,8,5,70,19460
2020,GM1702,Sint Anthonis,Gemeente,4863,4693,4,315000,76,24,15,9,5,117,11664
2020,GM1705,Lingewaard,Gemeente,19872,19606,3,273000,72,28,20,8,4,752,46601
2020,GM1706,Cranendonck,Gemeente,9007,8896,4,279000,74,26,17,10,4,277,21138
2020,GM1708,Steenwijkerland,Gemeente,20172,19361,6,230000,65,35,26,9,4,153,44126
2020,GM1709,Moerdijk,Gemeente,16501,16337,3,247000,66,34,27,7,4,233,37129
2020,GM1711,Echt-Susteren,Gemeente,14595,14195,4,231000,70,29,19,10,4,307,31610
2020,GM1714,Sluis,Gemeente,14200,11278,23,224000,66,29,17,12,5,83,23210
2020,GM1719,Drimmelen,Gemeente,11761,11633,3,272000,72,28,23,5,4,287,27272
2020,GM1721,Bernheze,Gemeente,12714,12646,4,326000,72,28,19,9,4,348,31240
2020,GM1723,Alphen-Chaam,Gemeente,4371,4222,6,351000,76,24,13,10,5,110,10203
2020,GM1724,Bergeijk,Gemeente,7970,7863,4,325000,78,22,14,9,4,184,18635
2020,GM1728,Bladel,Gemeente,8746,8650,4,310000,75,25,15,10,4,271,20390
2020,GM1729,Gulpen-Wittem,Gemeente,6867,6546,8,249000,67,33,19,14,5,194,14171
2020,GM1730,Tynaarlo,Gemeente,14500,14306,3,285000,77,23,15,8,4,237,33887
2020,GM1731,Midden-Drenthe,Gemeente,14378,14485,4,231000,70,30,23,7,5,97,33185
2020,GM1734,Overbetuwe,Gemeente,19947,19734,3,265000,68,32,22,10,4,439,47906
2020,GM1735,Hof van Twente,Gemeente,15211,14937,4,267000,68,32,20,12,4,165,35017
2020,GM1740,Neder-Betuwe,Gemeente,8867,9146,3,261000,65,35,29,6,5,406,24339
2020,GM1742,Rijssen-Holten,Gemeente,14760,14326,3,257000,69,31,21,10,3,406,38177
2020,GM1771,Geldrop-Mierlo,Gemeente,17746,17747,3,279000,66,34,27,8,3,1281,39726
2020,GM1773,Olst-Wijhe,Gemeente,7724,7567,3,268000,69,31,23,8,5,160,18252
2020,GM1774,Dinkelland,Gemeente,10939,10361,7,298000,74,26,13,13,5,151,26461
2020,GM1783,Westland,Gemeente,45063,46574,3,318000,69,31,24,7,3,1358,110375
2020,GM1842,Midden-Delfland,Gemeente,7904,7832,3,356000,74,26,21,6,3,410,19341
2020,GM1859,Berkelland,Gemeente,19525,18830,4,255000,68,32,24,8,4,170,43747
2020,GM1876,Bronckhorst,Gemeente,16198,15479,5,290000,70,29,19,11,5,127,36055
2020,GM1883,Sittard-Geleen,Gemeente,46625,45137,5,192000,58,42,29,13,3,1170,92429
2020,GM1884,Kaag en Braassem,Gemeente,11726,11671,4,325000,66,34,27,7,4,432,27297
2020,GM1891,Dantumadiel,Gemeente,8164,7782,3,193000,63,37,32,5,5,224,18922
2020,GM1892,Zuidplas,Gemeente,18031,17847,3,295000,68,32,27,5,3,756,43885
2020,GM1894,Peel en Maas,Gemeente,18399,18251,3,266000,73,27,20,7,4,272,43425
2020,GM1895,Oldambt,Gemeente,18540,18111,4,164000,64,36,27,9,4,169,38209
2020,GM1896,Zwartewaterland,Gemeente,8942,8565,5,225000,72,28,20,8,4,275,22685
2020,GM1900,Súdwest-Fryslân,Gemeente,42119,39929,6,217000,65,35,26,8,4,172,89987
2020,GM1901,Bodegraven-Reeuwijk,Gemeente,14499,14359,4,330000,72,28,20,8,3,463,34872
2020,GM1903,Eijsden-Margraten,Gemeente,11326,11078,5,279000,77,23,10,13,5,332,25768
2020,GM1904,Stichtse Vecht,Gemeente,28549,28236,5,343000,65,35,22,13,3,676,64931
2020,GM1911,Hollands Kroon,Gemeente,20882,21042,4,233000,70,30,23,7,5,136,48432
2020,GM1916,Leidschendam-Voorburg,Gemeente,36944,36723,4,291000,58,42,25,17,1,2351,76534
2020,GM1924,Goeree-Overflakkee,Gemeente,21855,21138,5,247000,64,36,29,6,4,192,50049
2020,GM1926,Pijnacker-Nootdorp,Gemeente,21536,21511,2,346000,71,29,20,9,2,1491,55308
2020,GM1930,Nissewaard,Gemeente,39225,38586,3,204000,58,42,38,4,2,1158,85219
2020,GM1931,Krimpenerwaard,Gemeente,23933,23726,4,275000,66,34,27,7,4,380,56319
2020,GM1940,De Fryske Marren,Gemeente,23347,22230,6,239000,69,31,24,7,4,147,51564
2020,GM1942,Gooise Meren,Gemeente,26679,25914,5,431000,64,36,22,14,2,1396,58055
2020,GM1945,Berg en Dal,Gemeente,15802,15785,3,259000,61,39,29,10,4,405,34992
2020,GM1948,Meierijstad,Gemeente,34544,34619,3,293000,70,30,21,9,4,441,81194
2020,GM1949,Waadhoeke,Gemeente,21228,20299,5,180000,67,33,25,8,5,162,46090
2020,GM1950,Westerwolde,Gemeente,11982,11205,8,186000,67,30,22,8,5,93,25733
2020,GM1952,Midden-Groningen,Gemeente,28167,27754,3,175000,62,38,30,8,4,217,60797
2020,GM1954,Beekdaelen,Gemeente,16635,16181,5,230000,73,27,18,9,5,459,35938
2020,GM1955,Montferland,Gemeente,15917,15677,3,221000,66,34,24,10,4,341,36011
2020,GM1959,Altena,Gemeente,22399,22357,4,273000,69,31,25,7,4,279,55967
2020,GM1960,West Betuwe,Gemeente,20875,20513,4,301000,72,28,21,7,5,237,51128
2020,GM1961,Vijfheerenlanden,Gemeente,23824,23339,4,265000,62,38,31,7,4,388,56811
2020,GM1963,Hoeksche Waard,Gemeente,37821,37135,3,266000,70,30,25,5,4,325,87401
2020,GM1966,Het Hogeland,Gemeente,22743,21434,6,180000,67,33,24,9,5,99,47801
2020,GM1969,Westerkwartier,Gemeente,27309,26371,3,225000,72,28,21,7,5,175,63329
2020,GM1970,Noardeast-Fryslân,Gemeente,20630,19440,5,178000,66,33,25,9,5,120,45228
2020,GM1978,Molenlanden,Gemeente,17205,16795,4,290000,69,31,26,5,5,242,43909
