year,gwb_code,gm_naam,recs,a_woning,a_hh,p_leegsw,g_wozbag,p_koopw,p_huurw,p_wcorpw,p_ov_hw,ste_mvs,bev_dich,a_inw
2024,GM1735,Hof van Twente,Gemeente,15547,15340,4,359000,69,31,19,12,4,167,35446
2024,GM1740,Neder-Betuwe,Gemeente,9265,9720,3,368000,66,34,28,6,5,429,25708
2024,GM1742,Rijssen-Holten,Gemeente,15196,14705,4,379000,69,31,21,10,3,411,38675
2024,GM1771,Geldrop-Mierlo,Gemeente,18448,18394,3,386000,65,35,26,9,3,1313,40733
2024,GM1773,Olst-Wijhe,Gemeente,8141,7988,3,390000,70,30,22,8,5,166,18835
2024,GM1774,Dinkelland,Gemeente,11268,10734,7,410000,74,25,12,13,5,152,26739
2024,GM1783,Westland,Gemeente,47590,49876,3,447000,69,31,23,8,3,1436,115941
2024,GM1842,Midden-Delfland,Gemeente,8103,8040,3,480000,73,27,22,5,3,411,19377
2024,GM1859,Berkelland,Gemeente,19930,19220,4,369000,69,31,24,8,4,170,43933
2024,GM1876,Bronckhorst,Gemeente,16453,15738,5,437000,71,29,18,11,5,127,36119
2024,GM1883,Sittard-Geleen,Gemeente,47153,46136,4,251000,58,41,28,14,2,1179,92650
2024,GM1884,Kaag en Braassem,Gemeente,12721,12743,4,463000,65,34,27,8,4,462,29168
2024,GM1891,Dantumadiel,Gemeente,8271,8038,2,307000,63,37,32,4,5,226,19135
2024,GM1892,Zuidplas,Gemeente,19285,19433,3,437000,69,31,25,6,3,825,47843
2024,GM1894,Peel en Maas,Gemeente,19008,20080,3,356000,73,27,20,7,4,286,45534
2024,GM1895,Oldambt,Gemeente,19256,18912,5,262000,63,36,26,11,4,174,39405
2024,GM1896,Zwartewaterland,Gemeente,9232,9016,4,315000,72,28,20,8,4,285,23448
2024,GM1900,Súdwest-Fryslân,Gemeente,42907,41040,5,300000,65,35,26,9,4,173,90421
2024,GM1901,Bodegraven-Reeuwijk,Gemeente,15181,15306,4,450000,72,28,19,9,3,485,36569
2024,GM1903,Eijsden-Margraten,Gemeente,11627,11470,5,384000,76,24,10,13,5,336,26034
2024,GM1904,Stichtse Vecht,Gemeente,29138,29192,5,460000,65,35,22,13,3,686,65878
2024,GM1911,Hollands Kroon,Gemeente,21580,21963,4,351000,71,29,22,7,5,138,49522
2024,GM1916,Leidschendam-Voorburg,Gemeente,37746,37719,4,389000,58,42,25,17,1,2399,78229
2024,GM1924,Goeree-Overflakkee,Gemeente,22916,22255,5,362000,65,35,28,7,4,198,51867
2024,GM1926,Pijnacker-Nootdorp,Gemeente,22656,22896,2,502000,72,28,19,9,2,1571,57932
2024,GM1930,Nissewaard,Gemeente,40308,39713,4,288000,59,41,36,5,2,1195,87639
2024,GM1931,Krimpenerwaard,Gemeente,24529,24586,4,405000,67,33,26,7,4,390,57785
2024,GM1940,De Fryske Marren,Gemeente,23723,22705,6,342000,70,30,23,7,4,148,51929
2024,GM1942,Gooise Meren,Gemeente,27705,27248,5,578000,64,36,21,15,2,1457,60370
2024,GM1945,Berg en Dal,Gemeente,16278,16385,4,369000,61,39,28,11,4,411,35474
2024,GM1948,Meierijstad,Gemeente,36361,36784,3,420000,69,31,21,10,3,458,84304
2024,GM1949,Waadhoeke,Gemeente,21493,20868,4,256000,68,32,24,8,5,164,46911
2024,GM1950,Westerwolde,Gemeente,12005,11348,8,284000,68,31,22,10,5,96,26465
2024,GM1952,Midden-Groningen,Gemeente,28735,28587,4,275000,62,38,29,9,4,221,61433
2024,GM1954,Beekdaelen,Gemeente,16822,16366,5,305000,73,27,18,9,4,458,35896
2024,GM1955,Montferland,Gemeente,16353,16248,3,295000,67,33,23,10,4,349,36873
2024,GM1959,Altena,Gemeente,23370,23927,3,396000,69,31,24,7,4,292,58277
2024,GM1960,West Betuwe,Gemeente,21607,21553,4,435000,72,27,21,7,5,245,52948
2024,GM1961,Vijfheerenlanden,Gemeente,25850,25417,3,387000,63,37,30,7,4,422,61669
2024,GM1963,Hoeksche Waard,Gemeente,39574,38833,3,382000,71,29,24,5,4,336,90256
2024,GM1966,Het Hogeland,Gemeente,22837,21889,5,262000,67,33,24,8,5,101,48224
2024,GM1969,Westerkwartier,Gemeente,28055,27484,3,301000,73,27,20,8,5,179,64896
2024,GM1970,Noardeast-Fryslân,Gemeente,21010,20140,5,282000,67,33,24,9,5,121,45866
2024,GM1978,Molenlanden,Gemeente,18025,17664,4,413000,70,30,25,6,5,249,45271
2024,GM1979,Eemsdelta,Gemeente,23616,21149,11,229000,57,43,31,12,4,168,45106
2024,GM1980,Dijk en Waard,Gemeente,38007,37986,2,392000,71,29,20,9,3,1455,90076
2024,GM1982,Land van Cuijk,Gemeente,40186,39678,3,374000,69,31,22,9,4,269,91722
2024,GM1991,Maashorst,Gemeente,26320,26144,3,401000,65,35,25,10,3,431,59222
2024,GM1992,Voorne aan Zee,Gemeente,33668,33752,4,389000,68,32,22,10,3,610,74304
